AUN,district,county,adm,wadm,instruction,support,other,current,facilities,financing,total,"AIE per WADM"
125238502,Springfield SD,Delaware,3498.923,3986.438,8291.88,4772.28,325.15,13389.3,0,1711.48,15100.79,9855.18
125239452,Upper Darby SD,Delaware,12146.687,13871.314,7673.72,3461.26,364.06,11499.05,0,560.4,12059.44,7549.35
125239603,Wallingford-Swarthmore SD,Delaware,3549.82,4109.503,9397.2,4725.05,315.93,14438.18,71.01,3399.02,17908.21,10085.32
125239652,William Penn SD,Delaware,5635.616,6583.334,8740.2,4289.15,124.88,13154.23,0,551.56,13705.79,8112.6
109243503,Johnsonburg Area SD,Elk,703.326,836.55,7650.97,4373.78,210.02,12234.77,142.27,982.44,13359.47,7953.86
109246003,Ridgway Area SD,Elk,1001.922,1176.404,6983.49,4006.92,186.55,11176.96,0,1541.47,12718.43,7523.56
109248003,Saint Marys Area SD,Elk,2379.529,2807.033,5460.17,3289,237.95,8987.12,0,641.42,9628.54,5813.46
105251453,Corry Area SD,Erie,2327.51,2758.629,6372.52,3982.93,328.29,10683.75,18.95,2354.28,13056.98,5970.08
105252602,Erie City SD,Erie,13460.235,15639.23,7683.77,3777.26,153.18,11614.21,13.39,687.15,12314.75,6453.28
105253303,Fairview SD,Erie,1693.573,2018.721,6137.29,3681.44,373.67,10192.4,0,1499.51,11691.91,6647.56
105253553,Fort LeBoeuf SD,Erie,2248.903,2656.236,5658.87,3294.86,190.26,9144,67.73,1863.11,11074.83,5603.22
105253903,General McLane SD,Erie,2214.102,2621.853,6247.41,3834.9,98,10180.31,0,6787.48,16967.79,6312.67
105254053,Girard SD,Erie,2098.845,2478.374,5835.22,2916.14,247.15,8998.52,125.69,751.92,9876.12,5787.07
105254353,Harbor Creek SD,Erie,2092.992,2467.56,7007.72,3416.88,218.42,10643.03,13.1,2071.69,12727.82,6750.55
105256553,Iroquois SD,Erie,1264.957,1482.994,6863.14,3555.12,279.1,10697.37,20.16,1538.2,12255.72,6725.29
105257602,Millcreek Township SD,Erie,7460.838,8771.302,5871.76,3746.12,221.48,9839.36,0,1184.34,11023.71,6381.27
105258303,North East SD,Erie,1844.595,2198.36,6211.07,3183.98,241.45,9636.5,0,1537.77,11174.27,6242.38
105258503,Northwestern SD,Erie,1742.874,2077.238,6076.84,2719.39,174.68,8970.92,0,1995.73,10966.64,5283.53
105259103,Union City Area SD,Erie,1339.516,1515.144,7006.35,3637.9,314.53,10958.79,70.3,1416.52,12445.62,6582.49
105259703,Wattsburg Area SD,Erie,1646.9,1943.378,6019.34,3856.45,225.72,10101.51,82.44,1454.3,11638.25,6504.88
101260303,Albert Gallatin Area SD,Fayette,3875.864,4563.286,6817.97,3653.97,217.09,10689.03,47.77,1187.34,11924.14,6221.77
101260803,Brownsville Area SD,Fayette,1970.03,2307.611,7206.11,3606.63,201.38,11014.11,0,973.44,11987.56,6349.33
101261302,Connellsville Area SD,Fayette,5398.364,6361.092,6539,3391.76,182.82,10113.58,23.66,1188.51,11325.74,6023.85
101262903,Frazier SD,Fayette,1210.714,1401.469,7256.6,3622.68,189.27,11068.55,0,815.66,11884.21,6921.29
101264003,Laurel Highlands SD,Fayette,3525.895,4154.08,6438.03,3188.04,192.31,9818.38,0,1142.71,10961.09,5976.82
101268003,Uniontown Area SD,Fayette,3307.084,3906.469,6641.27,4074.76,216.86,10932.89,0,1251.33,12184.23,6509.3
106272003,Forest Area SD,Forest,609.784,724.183,9163.69,6342.97,268.14,15774.8,0,1304.28,17079.08,8569.51
112281302,Chambersburg Area SD,Franklin,8833.303,10208.543,6774.91,2918.87,181.2,9874.98,53.01,1149.13,11077.11,6530.85
112282004,Fannett-Metal SD,Franklin,566.317,666.368,7127.17,4124.59,205.42,11457.19,0,190.94,11648.13,6245.49
112283003,Greencastle-Antrim SD,Franklin,2955.633,3460.819,6130.33,3212.54,163.75,9506.61,8.31,858.68,10373.61,6307.46
112286003,Tuscarora SD,Franklin,2688.016,3143.739,6366.85,3117.48,170.92,9655.25,80.41,1521.62,11257.28,6115.48
112289003,Waynesboro Area SD,Franklin,4328.962,4926.296,7089.06,2740.15,36.03,9865.24,0,1257.41,11122.65,6207.88
111291304,Central Fulton SD,Fulton,1012.318,1138.596,8017.47,3304.14,726.99,12048.6,243.67,1474.96,13767.23,7819.68
111292304,Forbes Road SD,Fulton,493.252,568.138,7466.86,4405.23,182.93,12055.02,0,1476.61,13531.63,7853.53
111297504,Southern Fulton SD,Fulton,910.34,1063.485,5972.35,3772.3,61.92,9806.57,3.73,1159.23,10969.54,6043.78
101301303,Carmichaels Area SD,Greene,1122.275,1310.452,7045.85,3762.97,390.83,11199.66,8.86,726.31,11934.83,6727.19
101301403,Central Greene SD,Greene,2153.751,2538.642,7089.69,4105.68,238.66,11434.03,0,1382.86,12816.89,6446.7
101303503,Jefferson-Morgan SD,Greene,886.469,1033.282,8451.43,4065.24,381.7,12898.36,0,928.67,13827.03,7701.54
101306503,Southeastern Greene SD,Greene,701.547,822.237,7666.18,5796.24,244.86,13707.28,0,1697.32,15404.61,7890.43
101308503,West Greene SD,Greene,866.495,1024.762,8936.71,5433.47,270.08,14640.25,0,4306.34,18946.59,9152.52
111312503,Huntingdon Area SD,Huntingdon,2228.021,2624.95,6027.79,3453.14,32.14,9513.07,1.86,908.87,10423.8,5965.92
111312804,Juniata Valley SD,Huntingdon,843.392,987.503,6481.97,3746.74,337.27,10565.97,107.48,967.51,11640.96,6874.61
111316003,Mount Union Area SD,Huntingdon,1564.71,1825.364,6618.48,3046.8,206.43,9871.72,0,1243.94,11115.65,5678.13
111317503,Southern Huntingdon County SD,Huntingdon,1341.316,1569.641,6163.85,3414.53,204.16,9782.54,0,629.34,10411.88,5835.85
128321103,Blairsville-Saltsburg SD,Indiana,1943.976,2310.264,8114.67,4210.45,250.88,12576,0,1860.91,14436.91,7888.92
128323303,Homer-Center SD,Indiana,932.841,1093.89,8289.15,4121.33,330.89,12741.37,0,1918.15,14659.52,8640.57
128323703,Indiana Area SD,Indiana,2890.103,3422.653,9227.97,4533.55,323.99,14085.51,0,1133.04,15218.55,9794.48
128325203,Marion Center Area SD,Indiana,1476.603,1740.256,7919.77,4727.61,200.1,12847.49,0,1793.94,14641.43,8085.21
128326303,Penns Manor Area SD,Indiana,968.62,1121.825,8298,4220.17,232.95,12751.12,0,1418.11,14169.23,8247.86
128327303,Purchase Line SD,Indiana,1091.502,1285.44,7043.48,5629.04,245.69,12918.21,242.09,1098.66,14258.95,7496.64
128328003,United SD,Indiana,1259.279,1437.209,8487.41,4933.97,291.69,13713.07,0,287.89,14000.96,8812.05
106330703,Brockway Area SD,Jefferson,1144.62,1352.23,6570.71,3486.03,217.29,10274.03,505.74,854.7,11634.47,6239.79
106330803,Brookville Area SD,Jefferson,1768.995,2077.965,6486.61,3928.93,250.41,10665.95,96.7,990.34,11752.99,6952.45
106338003,Punxsutawney Area SD,Jefferson,2610.783,3126.115,7463.82,4349.79,239.87,12053.48,36.35,857,12946.82,7151.26
111343603,Juniata County SD,Juniata,3179.675,3736.526,5569.41,3223.07,174.42,8966.89,0,301.34,9268.24,5513.19
119350303,Abington Heights SD,Lackawanna,3544.299,4082.079,6774.82,3451.15,192.39,10418.37,0,922.63,11341,7209.97
119351303,Carbondale Area SD,Lackawanna,1742.953,2025.389,7023.19,2891.46,151.95,10066.6,221.61,431.95,10720.16,6006.96
119352203,Dunmore SD,Lackawanna,1703.229,2000.59,5341.7,2623.64,271.78,8237.12,0,1041.76,9278.88,5548.77
119354603,Lakeland SD,Lackawanna,1725.22,2027.041,5966.65,2968.31,341.15,9276.11,42.86,107.07,9426.03,5719.67
119355503,Mid Valley SD,Lackawanna,1825.473,2077.367,6061.83,3420.56,330.71,9813.1,161.98,1191.32,11166.4,6716.96
119356503,North Pocono SD,Lackawanna,3301.112,3883.122,6522.71,3607.33,233.16,10363.2,15.51,1465.88,11844.59,6410.27
119356603,Old Forge SD,Lackawanna,910.408,1069.927,7666.42,3443.1,220.21,11329.73,0,1324.98,12654.71,7664.79
119357003,Riverside SD,Lackawanna,1506.712,1771.731,8296.02,4400.42,299.7,12996.14,0,655.74,13651.88,8262.84
119357402,Scranton SD,Lackawanna,9948.81,11205.399,7056.16,3090.47,119.19,10265.81,0,1046.43,11312.25,6774.99
119358403,Valley View SD,Lackawanna,2654.079,3118.372,5242.46,3089.46,147.42,8479.34,38.53,705.76,9223.62,5362.53
113361303,Cocalico SD,Lancaster,3493.537,4015.361,6920.54,3203.4,73.16,10197.1,0,1729.8,11926.89,6884.97
113361503,Columbia Borough SD,Lancaster,1478.451,1726.43,7927.93,3645.41,222.98,11796.31,0,1371.53,13167.84,7471.23
113361703,Conestoga Valley SD,Lancaster,4113.918,4770.583,6700.15,3163.73,240.99,10104.87,0,1427.42,11532.29,6989.69
113362203,Donegal SD,Lancaster,2917.712,3319.429,6804.55,3265.98,122.84,10193.37,17.94,1904.83,12116.13,7254.4
113362303,Eastern Lancaster County SD,Lancaster,3291.706,3822.735,6630.19,4008.54,277.68,10916.41,54.73,1215.4,12186.53,7364.59
113362403,Elizabethtown Area SD,Lancaster,4045.709,4639.774,6468.27,3114.49,34.49,9617.25,0,1189.15,10806.39,6680.22
113362603,Ephrata Area SD,Lancaster,4094.694,4671.312,6366.12,4110.83,183.2,10660.16,0,2002.43,12662.59,7416.59
113363103,Hempfield SD,Lancaster,7301.311,8388.703,7420.78,3474.75,0,10895.53,0,1706.27,12601.8,7693.96
113363603,Lampeter-Strasburg SD,Lancaster,3343.39,3857.99,6663.34,3454.42,45.71,10163.47,0,1917.24,12080.71,7397.46
113364002,Lancaster SD,Lancaster,11305.806,12896.1,8601.74,3724.22,79.6,12405.57,0,2580.83,14986.4,7388.68
113364403,Manheim Central SD,Lancaster,3045.551,3606.662,7105.39,3582.43,229.18,10917,0,1919.11,12836.11,7185.94
113364503,Manheim Township SD,Lancaster,5808.39,6608.962,6251.92,3678.36,216.24,10146.52,45.34,1822.37,12014.22,7640.91
113365203,Penn Manor SD,Lancaster,5374.368,6200.65,6368.44,3058.36,195.09,9621.88,0,2081.75,11703.63,6361.07
113365303,Pequea Valley SD,Lancaster,1873.747,2221.087,7389.44,4676.34,224.45,12290.22,0,2955.49,15245.71,7633.09
113367003,Solanco SD,Lancaster,3885.562,4489.459,6096.43,3296.64,186.46,9579.53,0,1375.61,10955.13,6239.62
113369003,Warwick SD,Lancaster,4691.346,5403.73,6289.42,2955.91,207.17,9452.49,3.09,1821.42,11277,6501.14
104372003,Ellwood City Area SD,Lawrence,2121.014,2497.504,6519.69,3354.06,126.54,10000.3,0,1212.12,11212.41,6273.03
104374003,Laurel SD,Lawrence,1432.579,1690.62,6178.02,3282.7,242.22,9702.94,342.67,902.75,10948.37,6324.51
104375003,Mohawk Area SD,Lawrence,1715.663,2042.045,6905.42,2953.99,222.84,10082.25,206.56,716.73,11005.54,6100.19
104375203,Neshannock Township SD,Lawrence,1398.61,1588.365,6154.82,3493.82,232.19,9880.83,0,1383.63,11264.45,6950.48
104375302,New Castle Area SD,Lawrence,3608.851,4220.009,7620.7,2913.94,49.39,10584.03,39.97,1225.99,11849.99,6483.99
104376203,Shenango Area SD,Lawrence,1362.485,1608.952,6876.13,2875.57,186.42,9938.11,288.44,790.81,11017.36,6736.84
104377003,Union Area SD,Lawrence,920.191,1064.57,6365.12,3202.86,410.06,9978.03,27.65,720.03,10725.71,6748.73
104378003,Wilmington Area SD,Lawrence,1496.866,1772.102,6144.05,3143.2,244.56,9531.81,112.62,833.37,10477.8,5367.31
113380303,Annville-Cleona SD,Lebanon,1604.83,1851.908,6520.09,3460.6,49.11,10029.8,0,1896.79,11926.59,7021.88
113381303,Cornwall-Lebanon SD,Lebanon,4837.184,5579.441,6882.91,3292.15,161.33,10336.38,1.09,3424.39,13761.86,7075.16
113382303,Eastern Lebanon County SD,Lebanon,2546.522,2920.659,6264.62,3367.67,212.98,9845.27,0,1514.55,11359.82,6832.82
113384603,Lebanon SD,Lebanon,4625.588,5298.59,6792.92,3014.34,178.45,9985.71,16.69,742.67,10745.07,5848.59
113385003,Northern Lebanon SD,Lebanon,2515.989,2890.289,6407.69,3763.01,220.41,10391.1,17.04,1148.12,11556.27,7078.04
113385303,Palmyra Area SD,Lebanon,3254.378,3691.611,5876.38,2766.1,155.29,8797.78,37.95,1551.38,10387.11,6200.32
121390302,Allentown City SD,Lehigh,18715.233,21169.929,7032.52,3195.16,146.72,10374.4,29.89,410.41,10814.69,6436.74
121391303,Catasauqua Area SD,Lehigh,1685.588,1938.612,8523.32,4233.91,234.21,12991.43,-1.91,1729.92,14719.45,9151.09
121392303,East Penn SD,Lehigh,8268.185,9492.841,6770.96,3673.27,36.48,10480.71,0,1807.08,12287.79,7303.32
121394503,Northern Lehigh SD,Lehigh,2037.662,2410.561,7503.72,3852.79,199.2,11555.72,0,1292.46,12848.18,7675.58
121394603,Northwestern Lehigh SD,Lehigh,2435.339,2790.43,7350.86,4350.33,295.11,11996.3,0,1798.5,13794.8,8193.78
121395103,Parkland SD,Lehigh,9532.562,11004.36,7194.7,3750.67,142.33,11087.7,0,1555.91,12643.61,7619.45
121395603,Salisbury Township SD,Lehigh,1744.821,2026.642,8916.15,5517.71,118.4,14552.27,0,1873.28,16425.55,9523.12
121395703,Southern Lehigh SD,Lehigh,3101.199,3574.252,7600.56,4995.25,326.94,12922.75,11.35,2293.98,15228.08,8656.02
121397803,Whitehall-Coplay SD,Lehigh,4030.979,4700.265,6989.41,3402.77,303.78,10695.96,0.7,1386.16,12082.83,7095.36
118401403,Crestwood SD,Luzerne,3244.509,3844.001,5628.94,2825.76,227.64,8682.34,0,657.3,9339.64,5229.77
118401603,Dallas SD,Luzerne,2823.086,3227.804,5637.87,3292.26,222,9152.13,1.52,1229.79,10383.44,6572.63
118402603,Greater Nanticoke Area SD,Luzerne,2366.401,2777.564,6342.07,2656.6,304.8,9303.47,153.66,668.29,10125.42,5453.93
118403003,Hanover Area SD,Luzerne,2024.711,2382.023,7163.8,4141.48,292.31,11597.6,0,223.47,11821.06,7403.99
118403302,Hazleton Area SD,Luzerne,10451.236,12415.414,5882.15,2607.66,107.32,8597.13,169.53,982.03,9748.69,5460.79
118403903,Lake-Lehman SD,Luzerne,2153.666,2541.117,6956.79,3710.35,277.02,10944.15,2.46,1289.39,12236.01,6987.35
118406003,Northwest Area SD,Luzerne,1397.149,1653.872,7555.61,4302.71,193.11,12051.43,0,468.19,12519.62,6775.44
118406602,Pittston Area SD,Luzerne,3465.447,4074.531,6383.47,3302.61,216.72,9902.8,0,1118.11,11020.91,6393.19
118408852,Wilkes-Barre Area SD,Luzerne,7471.783,8793.289,7205.89,3801.87,82.64,11090.4,0,805.6,11896.01,7621.7
118409203,Wyoming Area SD,Luzerne,2628.025,3092.003,6022.11,3141.7,241.28,9405.09,0,922.33,10327.42,5907.4
118409302,Wyoming Valley West SD,Luzerne,5475.726,6448.018,7264.31,2358.68,164.78,9787.77,282.7,406.24,10476.71,6265.91
117412003,East Lycoming SD,Lycoming,1669.539,1969.13,6667.27,3250.21,350.98,10268.45,93.36,1155.23,11517.05,6593.22
117414003,Jersey Shore Area SD,Lycoming,2809.668,3315.427,7145.84,3303.47,35.65,10484.97,0,1402.02,11886.99,6749.45
117414203,Loyalsock Township SD,Lycoming,1456.63,1720.833,6199.21,3629.71,317.97,10146.89,0,1980.65,12127.54,6764.52
117415004,Montgomery Area SD,Lycoming,909.966,1072.535,7741.15,4065.88,402.24,12209.27,0,1483.73,13693,7757.02
117415103,Montoursville Area SD,Lycoming,2027.061,2394.54,6269.68,3826.41,189.83,10285.92,312.12,1218.86,11816.9,7100.59
117415303,Muncy SD,Lycoming,1029.784,1211.438,7378.29,3547.91,314.36,11240.57,288.97,1273.12,12802.65,7690.23
117416103,South Williamsport Area SD,Lycoming,1396.856,1648.267,6109.81,3362.68,317.73,9790.22,0,1254.73,11044.95,6400.74
117417202,Williamsport Area SD,Lycoming,5610.392,6573.875,7342.72,3421.31,40.26,10804.29,0,1248.23,12052.52,6540.14
109420803,Bradford Area SD,McKean,2834.019,3353.844,6591.41,4251.49,253.62,11096.52,0,1462.28,12558.8,6364.18
109422303,Kane Area SD,McKean,1262.224,1481.728,6484.69,3325.21,211.7,10021.59,430.5,1087.37,11539.46,6428.88
109426003,Otto-Eldred SD,McKean,748.496,865.988,6876.74,4055.04,311.97,11243.75,0,1499.12,12742.87,6763.13
109426303,Port Allegany SD,McKean,1021.993,1212.647,6835.87,3066.61,263.02,10165.51,0,1328.54,11494.05,6400.95
109427503,Smethport Area SD,McKean,939.977,1108.584,7288.75,4286.69,322.17,11897.61,0,1904.02,13801.63,7804.98
104431304,Commodore Perry SD,Mercer,638.946,762.222,6671.69,3834.31,61.59,10567.59,0,905.48,11473.07,6321.08
104432503,Farrell Area SD,Mercer,932.521,1076.049,9675.51,5026.78,984.67,15686.97,0,947.38,16634.35,8249.93
104432803,Greenville Area SD,Mercer,1571.811,1863.426,6157.06,2963.26,352.12,9472.45,4.6,919.37,10396.42,5673.27
104432903,Grove City Area SD,Mercer,2410.253,2790.238,7779.97,3184.43,262.23,11226.62,331.71,1076.85,12635.18,5050.54
104433303,Hermitage SD,Mercer,2171.651,2567.818,6531.07,3606.8,329.51,10467.39,2.27,1812.51,12282.17,6802.33
104433604,Jamestown Area SD,Mercer,613.761,725.358,6357.34,4142.42,196.3,10696.07,0,1487.7,12183.77,6478.95
104433903,Lakeview SD,Mercer,1284.093,1507.703,6153.01,2988.52,243.54,9385.07,0,1613.76,10998.83,5493.09
104435003,Mercer Area SD,Mercer,1413.58,1638.135,6069.16,3386.26,306.68,9762.09,56.49,1098.52,10917.11,5929.94
104435303,Reynolds SD,Mercer,1385.809,1645.462,7502.18,4153.06,220.74,11875.98,0,854.56,12730.54,6811.79
104435603,Sharon City SD,Mercer,2215.577,2594,7033.69,3090.52,305.03,10429.24,0,1534.66,11963.91,6316.82
104435703,Sharpsville Area SD,Mercer,1298.45,1477.943,6008.08,3409.2,161.86,9579.14,0,1186.9,10766.05,6401.8
104437503,West Middlesex Area SD,Mercer,1144.94,1346.105,6081.6,3199.75,283.29,9564.63,0,2069.08,11633.71,5669.51
111444602,Mifflin County SD,Mifflin,5694.112,6675.29,6340.68,3006.94,152.05,9499.67,0,951.88,10451.56,5877.68
120452003,East Stroudsburg Area SD,Monroe,8294.618,9844.389,8363.76,4276.85,248.72,12889.33,0,2214.37,15103.7,8231.34
120455203,Pleasant Valley SD,Monroe,6556.654,7603.875,7602.7,3759.3,181.02,11543.02,0.29,1370.63,12913.94,7431.83
120455403,Pocono Mountain SD,Monroe,11800.832,14002.724,8399.42,5050.26,224.97,13674.65,0,1622.21,15296.87,9057.85
120456003,Stroudsburg Area SD,Monroe,5895.837,7006.23,8345.3,3969.43,154.75,12469.47,78.74,1207.89,13756.1,8426.13
123460302,Abington SD,Montgomery,7494.784,8861.932,8340.78,5328.33,220.45,13889.57,820.52,1160.89,15870.98,9655.42
123460504,Bryn Athyn SD,Montgomery,9,10.8,24349.33,3027.56,0,27376.89,0,0,27376.89,19709.26
123461302,Cheltenham Township SD,Montgomery,4373.889,5167.109,12057.86,6634.1,430.73,19122.69,0,1242.6,20365.3,12621.85
123461602,Colonial SD,Montgomery,4804.323,5657.764,10898.82,5503.31,275.5,16677.63,23.22,1130.91,17831.76,11418.03
123463603,Hatboro-Horsham SD,Montgomery,5259.506,6073.391,8813.12,4517.82,270.04,13600.98,0.72,1194.11,14795.82,9566.69
123463803,Jenkintown SD,Montgomery,602.213,712.79,12150.65,6762.27,176.62,19089.54,0,2259.05,21348.59,14473.49
123464502,Lower Merion SD,Montgomery,6850.982,7894.525,12553.61,7997.64,576.32,21127.56,0,4586.09,25713.66,15494.33
123464603,Lower Moreland Township SD,Montgomery,2108.06,2484.181,9181.33,4745.72,327.36,14254.41,0,2229.77,16484.18,9515.75
123465303,Methacton SD,Montgomery,5456.131,6327.013,8705.22,4391.55,196.29,13293.06,0,1681.64,14974.7,9281.89
123465602,Norristown Area SD,Montgomery,7345.362,8581.275,9657.33,4939.23,140.8,14737.36,0,783.85,15521.21,9704.4
123465702,North Penn SD,Montgomery,12916.135,14794.251,8824.29,4514.93,181.52,13520.74,34.29,1030.79,14585.82,9471.76
123466103,Perkiomen Valley SD,Montgomery,5896.256,6632.475,7379.3,4500.15,225.31,12104.76,0,1786.13,13890.89,8491.67
123466303,Pottsgrove SD,Montgomery,3364.752,3881.064,8325.67,4579.69,239.72,13145.08,0,1709.77,14854.85,9249.33
123466403,Pottstown SD,Montgomery,3259.669,3705.956,9205.76,4854.3,74.57,14134.63,132.82,1349.33,15616.79,9316.96
123467103,Souderton Area SD,Montgomery,7015.66,7953.312,7743.06,3995.03,82.45,11820.54,0,2101.71,13922.25,8261.91
123467203,Springfield Township SD,Montgomery,2082.014,2423.524,10409.56,7074.12,391.54,17875.22,0,2161.58,20036.8,12148.46
123467303,Spring-Ford Area SD,Montgomery,7751.304,8723.752,7766.64,4362.44,187.47,12316.56,0,2120.44,14437,8844.87
123468303,Upper Dublin SD,Montgomery,4312.772,5109.602,9034.54,4220.04,318.87,13573.45,0,1574.64,15148.09,9337.34
123468402,Upper Merion Area SD,Montgomery,3755.633,4274.146,10159.89,6252.49,400.44,16812.83,0,2656.02,19468.84,12222.84
123468503,Upper Moreland Township SD,Montgomery,3135.846,3715.979,8155.83,4564.19,186.51,12906.54,0,1676.58,14583.11,8629.63
123468603,Upper Perkiomen SD,Montgomery,3272.582,3751.639,8271.07,3961.73,37.92,12270.72,0,912.85,13183.57,6575.25
123469303,Wissahickon SD,Montgomery,4605.177,5434.402,10571.49,5296.08,314.03,16181.59,0,2485.76,18667.35,11237.6
116471803,Danville Area SD,Montour,2567.418,3037.792,7875.81,3250.33,204.22,11330.36,0,637.85,11968.21,6880.71
120480803,Bangor Area SD,Northampton,3511.175,4066.924,7000.03,4153.82,244.6,11398.45,13.78,1086.6,12498.82,7330.38
120481002,Bethlehem Area SD,Northampton,16027.4,18400.348,6942.4,3212.89,39.07,10194.36,0,1385.1,11579.46,6900.73
120483302,Easton Area SD,Northampton,9133.473,10403.594,7688.46,3758.45,218.01,11664.91,0.51,1623.01,13288.43,8113.31
120484803,Nazareth Area SD,Northampton,4807.149,5588.123,6651.65,3121.19,89.83,9862.67,0,2311.83,12174.5,6750
120484903,Northampton Area SD,Northampton,5952.474,7024.672,7244.8,3846.64,167.65,11259.09,12.91,1446.64,12718.64,9807.64
120485603,Pen Argyl Area SD,Northampton,1908.153,2228.876,6666.54,4030.87,236.95,10934.37,0,1197.25,12131.62,7259.12
120486003,Saucon Valley SD,Northampton,2474.083,2847.313,8287.5,4559.3,390.13,13236.93,0,1647.25,14884.18,9523.94
120488603,Wilson Area SD,Northampton,2324.956,2690.211,6994.49,3693.33,287.33,10975.15,6.61,2583.61,13565.37,7434.76
116493503,Line Mountain SD,Northumberland,1256.188,1460.386,6777.02,4091.06,61.98,10930.06,0,1538.51,12468.56,6913.51
116495003,Milton Area SD,Northumberland,2307.482,2714.888,6622.64,3285.53,254.36,10162.53,0,832.6,10995.13,6300.98
116495103,Mount Carmel Area SD,Northumberland,1664.548,1931.526,5584.78,2681.84,204.95,8471.57,57.89,1111.49,9640.95,5189.16
116496503,Shamokin Area SD,Northumberland,2560.213,2944.104,7422.33,3146.97,161.37,10730.67,0,102.54,10833.21,5529.46
116496603,Shikellamy SD,Northumberland,3007.732,3535.799,7623.55,3313.56,44.87,10981.98,0,922.21,11904.19,7320.33
116498003,Warrior Run SD,Northumberland,1727.282,1973.287,6338.37,3103.4,196.7,9638.46,0,495.79,10134.26,6108.03
115503004,Greenwood SD,Perry,857.282,973.294,6597.58,4100.2,264.14,10961.92,0,1532.09,12494.01,6934.51
115504003,Newport SD,Perry,1189.945,1396.434,8202.98,3805.05,184.98,12193.01,0,1403.98,13596.99,7756.59
115506003,Susquenita SD,Perry,2031.67,2413.865,7602.42,3973.02,233.1,11808.54,0,1286.41,13094.95,7279.79
115508003,West Perry SD,Perry,2727.728,3114.649,6561.88,4057.5,149.16,10768.54,0,1304.66,12073.19,6628.25
126515001,Philadelphia City SD,Philadelphia,206281.898,240580.883,7541.81,3607.79,244.28,11393.88,0,1055.17,12449.04,6345.26
120522003,Delaware Valley SD,Pike,5741.738,6720.059,6776.11,3166.7,278.23,10221.04,0,1439.51,11660.55,6854.18
119648303,Wallenpaupack Area SD,Pike,3911.169,4657.6,8478.11,4141.58,416.91,13036.59,0,1600.05,14636.64,8100.41
109530304,Austin Area SD,Potter,192.464,229.399,11009.19,5862.46,280.54,17152.19,0,1448.38,18600.57,10511.19
109531304,Coudersport Area SD,Potter,910.948,1069.173,6292.8,4010.76,281.8,10585.36,0,4579.65,15165.01,7100.23
109532804,Galeton Area SD,Potter,380.862,448.504,9039.52,4959.26,395.45,14394.23,0,1565.24,15959.46,9374.73
109535504,Northern Potter SD,Potter,608.285,692.552,9299.01,4526.14,334.95,14160.1,127.12,970.93,15258.15,8900.66
109537504,Oswayo Valley SD,Potter,513.241,610.135,7113.75,4839.06,420.09,12372.9,0,1192.93,13565.83,7478.62
129540803,Blue Mountain SD,Schuylkill,3036.535,3575.967,5828.24,3646.57,113.3,9588.11,4.54,1391.8,10984.46,6245.33
129544503,Mahanoy Area SD,Schuylkill,1128.491,1318.326,7602.06,3942.4,72.2,11616.65,0,7676.62,19293.28,7273.21
129544703,Minersville Area SD,Schuylkill,1288.437,1467.804,6110.89,2994.27,175.55,9280.71,11.6,1032.79,10325.1,6104.52
129545003,North Schuylkill SD,Schuylkill,2066.406,2441.595,6455.63,3136.07,49.63,9641.33,0,1149.52,10790.85,6070.06
129546003,Pine Grove Area SD,Schuylkill,1731.247,2040.822,6696.33,3355.49,79.51,10131.33,8.95,2712.01,12852.29,6666.92
129546103,Pottsville Area SD,Schuylkill,2826.959,3305.269,7087.71,3402.44,286.49,10776.63,0,1082.24,11858.87,6352.73
129546803,Saint Clair Area SD,Schuylkill,852.392,1010.698,7367.43,2100.33,130.42,9598.17,0,478.27,10076.45,6159.19
129547303,Schuylkill Haven Area SD,Schuylkill,1358.91,1589.815,6742.56,3367.92,312.17,10422.65,713.09,1172.92,12308.66,7373.02
129547203,Shenandoah Valley SD,Schuylkill,1207.917,1420.764,6080.93,3030.68,241.79,9353.4,0,779.86,10133.26,5596.86
129547603,Tamaqua Area SD,Schuylkill,2111.295,2398.42,7028.67,3579.99,233.21,10841.86,374.3,563.37,11779.53,7158.09
129547803,Tri-Valley SD,Schuylkill,929.625,1100.381,7272.29,4218.99,76.01,11567.29,7.72,1060.7,12635.71,7499.46
129548803,Williams Valley SD,Schuylkill,1120.157,1318.975,8102.49,3487.61,230.34,11820.44,10.11,733.98,12564.53,7368.1
116555003,Midd-West SD,Snyder,2354.073,2692.843,6629.23,3430.04,49.06,10108.34,0,2739.02,12847.36,6472.02
116557103,Selinsgrove Area SD,Snyder,2754.569,3256.492,6941.34,3235.61,48.03,10224.98,0,1224.04,11449.02,6944.22
108561003,Berlin Brothersvalley SD,Somerset,931.801,1092.179,6524.18,3372.91,300.24,10197.33,0,1488.38,11685.72,6080.32
108561803,Conemaugh Township Area SD,Somerset,1062.221,1259.083,6492.26,3830,66.39,10388.65,0,1755.42,12144.07,6816.57
108565203,Meyersdale Area SD,Somerset,928.283,1087.388,7292.01,4625.05,291.07,12208.13,179.24,1462.93,13850.29,7704.69
108565503,North Star SD,Somerset,1248.547,1493.483,6570.55,4223.82,269.88,11064.25,0,1592.6,12656.85,6465.8
108566303,Rockwood Area SD,Somerset,850.188,1002.214,7035.61,3371.89,101.06,10508.55,0,1859.94,12368.49,6268.61
